rotation_speed,vibration,temperature,pressure,flow_rate,voltage,current,is_normal 
10053.0,2.09,75.05,550.05,70.05,380.0,10.05,True
9701.0,2.01,74.93,550.05,70.06,379.97,9.97,True
7826.0,1.63,74.97,549.9799999999999,69.98,379.96,9.959999999999999,False
9292.0,2.02,74.95,549.95,69.96,379.96,9.94,True
10407.0,1.99,74.92,550.07,69.99,380.0,10.03,True
9916.0,1.9,74.9,550.01,70.01,379.9,9.93,True
9715.0,1.96,75.0,549.98,69.93,379.95,9.94,True
10952.0,1.98,75.02,549.9,70.08,380.04,9.97,True
10139.0,2.01,74.93,550.0,69.99,380.01,10.08,True
10890.0,2.04,74.9,549.92,69.99,379.92,9.93,True
10479.0,2.01,75.04,550.05,70.05,380.0,9.94,True
10445.0,1.95,75.01,549.97,69.9,379.92,9.92,True
10399.0,2.0,74.95,549.94,70.06,380.05,10.06,True
9723.0,2.0,74.9,550.07,70.01,380.01,9.93,True
9962.0,1.94,74.98,550.01,69.94,380.02,10.02,True
9526.0,2.07,74.95,549.98,70.05,379.95,10.07,True
10512.0,1.92,74.93,550.0,69.92,380.07,10.01,True
10042.0,2.08,74.99,549.95,70.09,380.0,9.96,True
10177.0,1.92,74.98,550.04,70.03,379.95,9.9,True
9594.0,1.92,74.99,549.9,70.02,379.96,9.97,True
16273.0,2.63,74.96,550.0500000000001,70.05,380.15,10.110000000000001,False
9374.0,2.02,74.94,550.07,70.01,380.03,10.01,True
10948.0,1.93,74.91,549.91,70.02,379.93,10.05,True
9535.0,1.92,74.91,550.04,69.9,379.95,9.92,True
9756.0,2.01,75.05,549.98,69.92,379.97,9.99,True
10742.0,1.99,75.07,549.99,70.08,379.91,10.0,True
10370.0,1.95,75.07,550.0,69.94,380.05,10.07,True
9825.0,1.97,75.02,550.0,70.07,379.96,10.09,True
10306.0,1.91,75.03,549.92,69.9,380.07,10.02,True
9934.0,2.06,74.94,549.91,69.92,379.94,10.09,True
10314.0,1.97,74.93,549.98,69.98,380.03,9.99,True
9473.0,2.07,74.94,550.02,70.08,380.08,9.96,True
10887.0,2.0,75.07,549.91,69.95,379.98,10.06,True
10674.0,2.09,74.96,550.04,70.07,379.95,10.09,True
10637.0,1.96,74.95,549.93,70.06,380.09,9.92,True
10127.0,1.99,75.07,549.94,70.09,379.91,9.93,True
10169.0,1.94,75.08,550.02,69.98,380.08,10.03,True
9902.0,2.08,74.93,550.04,70.09,379.99,10.08,True
10083.0,2.0,74.92,549.91,69.93,380.08,10.04,True
10371.0,1.94,75.04,550.08,69.97,380.03,10.0,True
9693.0,1.94,75.04,550.0,70.06,380.07,9.97,True
17498.0,2.1,75.0,549.9699999999999,69.95,380.11999999999995,10.16,False
10877.0,2.0,75.01,550.08,70.03,380.09,10.07,True
10753.0,2.01,75.03,549.93,70.0,379.91,10.0,True
9841.0,2.02,74.99,550.04,69.96,379.94,9.96,True
10093.0,2.06,75.02,550.08,70.07,380.0,9.98,True
10508.0,1.97,74.97,549.9,70.02,379.97,9.99,True
9681.0,1.95,74.92,550.05,69.91,380.0,9.91,True
10072.0,1.9,74.97,549.95,70.09,379.99,10.03,True
10466.0,1.95,74.93,549.99,69.93,380.07,10.06,True
10546.0,2.05,75.09,549.96,69.9,380.05,9.95,True
10672.0,2.09,75.05,549.92,69.98,379.98,9.95,True
10405.0,2.01,75.06,549.96,70.08,380.02,10.01,True
10150.0,1.91,75.05,550.09,70.09,379.94,9.92,True
10406.0,1.92,75.06,550.04,70.04,379.97,10.01,True
10950.0,1.97,74.92,549.92,69.97,379.98,10.06,True
9530.0,1.98,74.9,550.07,70.08,379.9,9.94,True
10095.0,2.05,74.97,550.04,69.98,380.08,10.08,True
9054.0,1.96,74.96,549.92,69.96,379.92,9.91,True
12080.0,2.37,75.03999999999999,550.05,69.98,380.09,10.03,False
9688.0,2.05,75.01,550.09,69.96,379.91,9.97,True
17805.0,2.48,75.05,549.9699999999999,70.13,379.95,9.99,False
9627.0,1.95,75.01,549.99,69.95,379.9,9.97,True
14125.0,2.47,75.09,550.04,70.0,380.08,9.98,False
9400.0,1.99,74.95,549.96,70.0,380.08,10.07,True
9831.0,2.02,74.98,550.06,69.98,379.94,10.05,True
9834.0,2.01,75.05,549.9,70.04,380.0,10.03,True
9128.0,2.09,75.02,550.0,69.9,379.98,9.94,True
9686.0,2.03,74.92,549.92,69.93,379.93,10.03,True
10419.0,1.99,74.97,550.01,70.07,380.0,10.09,True
10149.0,1.92,74.91,550.02,70.02,379.97,10.07,True
10905.0,1.99,75.07,550.01,69.96,380.03,9.92,True
9373.0,1.91,74.95,550.01,70.09,380.01,10.07,True
9029.0,2.05,75.06,550.09,69.92,379.91,9.91,True
10469.0,2.04,74.93,550.02,69.92,380.0,9.93,True
9320.0,1.9,74.95,550.01,69.96,380.02,10.01,True
9707.0,2.08,74.98,549.98,70.01,379.91,9.91,True
10620.0,1.99,75.03,550.04,69.98,379.93,10.04,True
9694.0,1.94,75.09,549.99,69.96,380.07,10.06,True
10265.0,2.09,74.96,550.02,69.91,380.06,9.91,True
9671.0,2.05,75.09,549.98,70.04,379.94,10.0,True
10774.0,1.98,74.92,550.01,69.91,379.97,10.05,True
9091.0,1.93,75.08,549.97,69.99,380.08,9.9,True
9151.0,2.05,75.01,550.0,70.09,380.04,9.93,True
9696.0,2.04,74.98,550.03,70.09,379.99,10.07,True
10997.0,1.99,75.07,549.96,69.97,380.07,10.07,True
10982.0,2.02,75.01,550.04,69.95,380.08,10.06,True
9448.0,1.92,75.08,549.91,69.94,380.02,9.9,True
9369.0,2.01,74.97,550.03,69.91,379.95,10.02,True
9530.0,1.98,74.93,550.01,70.05,380.0,10.01,True
9113.0,1.91,74.97,549.9,69.94,379.99,10.02,True
10269.0,2.07,74.91,550.07,70.09,380.01,9.9,True
9369.0,1.91,74.92,549.99,70.09,380.04,10.01,True
10406.0,1.98,74.97,549.93,69.93,379.97,9.94,True
16923.0,2.65,75.03,549.98,70.14,380.09999999999997,10.14,False
10571.0,2.09,75.05,549.96,70.05,379.9,9.9,True
7668.0,1.5899999999999999,74.9,549.9599999999999,69.91,379.82,9.98,False
9759.0,1.95,74.93,550.08,70.06,380.0,9.92,True
9306.0,2.02,75.04,550.09,70.05,380.02,9.96,True
2575.0,1.2000000000000002,74.98,549.9799999999999,69.96000000000001,379.91,9.82,False
10954.0,2.04,75.01,550.04,69.97,379.93,10.04,True
10881.0,1.98,75.05,549.98,70.04,380.03,10.04,True
10771.0,2.07,75.09,549.9,69.93,380.01,10.06,True
9947.0,2.06,75.09,550.0,70.01,380.01,10.04,True
10988.0,2.04,74.91,550.01,70.05,380.09,9.99,True
10303.0,2.01,75.07,550.07,69.92,380.06,9.98,True
9271.0,1.95,75.01,550.06,69.95,380.05,10.01,True
9806.0,1.99,75.06,550.07,70.09,380.07,10.02,True
10751.0,2.09,75.07,549.92,69.98,380.06,10.04,True
9108.0,2.02,75.06,550.01,69.97,379.9,9.96,True
10283.0,2.04,74.95,549.97,70.02,380.07,9.92,True
10456.0,2.06,75.02,549.96,70.0,379.91,10.04,True
10528.0,2.08,75.07,550.04,70.09,379.95,9.91,True
10995.0,2.09,74.92,550.0,70.05,380.06,10.08,True
9357.0,2.03,75.06,550.0,70.07,380.05,10.09,True
10368.0,1.97,74.97,550.01,69.97,380.04,10.04,True
10236.0,1.93,74.97,550.05,69.96,379.93,10.08,True
10967.0,1.92,74.96,549.91,69.96,379.91,9.92,True
9427.0,2.09,75.01,550.06,69.99,380.08,10.01,True
9599.0,1.96,75.09,549.92,70.01,379.96,10.01,True
9127.0,1.99,75.05,549.99,70.04,380.08,10.0,True
2836.0,1.1199999999999997,74.92,549.93,70.00999999999999,380.02,9.87,False
10961.0,2.07,74.93,549.91,70.06,379.96,10.03,True
5070.0,1.75,74.97,549.9699999999999,69.84,379.87,9.85,False
10882.0,2.02,74.93,549.94,69.91,379.92,9.92,True
10626.0,1.99,75.08,550.07,69.94,380.02,10.01,True
10317.0,2.06,75.06,550.01,70.05,379.97,10.08,True
10700.0,2.08,75.09,550.0,69.96,380.06,9.93,True
9143.0,2.08,74.91,549.95,70.04,380.02,10.01,True
10498.0,1.93,74.97,550.08,69.96,380.08,9.94,True
9244.0,2.09,75.08,549.97,69.95,379.94,9.92,True
10594.0,2.05,74.97,549.92,69.91,379.92,10.08,True
17514.0,2.94,74.99,549.99,70.02,379.99,10.08,False
10054.0,2.01,74.9,549.97,69.97,379.93,9.99,True
9514.0,2.06,74.92,550.09,69.99,379.94,10.02,True
9449.0,2.01,74.91,550.03,69.91,380.05,10.0,True
9776.0,1.91,75.05,549.9,69.95,379.93,9.91,True
10163.0,2.01,75.07,549.95,70.07,380.08,10.05,True
9682.0,1.93,75.0,549.91,69.9,379.95,10.06,True
9520.0,2.09,75.0,550.05,70.02,380.05,9.94,True
10099.0,2.0,75.01,549.97,70.07,380.06,10.04,True
8021.0,1.41,74.83,549.87,70.00999999999999,379.98,9.99,False
9984.0,1.94,74.94,549.98,70.02,380.04,9.92,True
9973.0,2.02,75.07,549.91,70.06,379.9,10.06,True
10015.0,1.96,75.09,550.09,70.0,379.93,9.97,True
9766.0,1.94,74.93,549.93,70.02,379.93,9.9,True
9391.0,1.99,75.05,550.03,69.92,380.07,10.06,True
10901.0,1.91,74.92,550.06,69.92,379.98,9.95,True
10245.0,1.92,75.0,550.01,69.94,379.92,10.03,True
9077.0,2.02,75.04,549.97,69.97,380.05,9.95,True
10832.0,2.04,75.03,549.95,69.93,380.0,9.9,True
9698.0,1.96,75.05,550.08,69.97,379.93,9.92,True
9168.0,2.01,74.95,549.92,69.92,380.02,10.03,True
18405.0,3.02,75.05,550.1600000000001,70.13,380.02,10.04,False
17000.0,2.58,75.14999999999999,550.01,70.00999999999999,380.08,10.14,False
10303.0,1.97,74.93,549.9,70.08,379.96,10.01,True
10386.0,1.97,75.08,549.99,70.02,379.98,9.94,True
10320.0,1.99,75.06,550.07,70.02,380.09,10.03,True
9421.0,2.06,74.96,549.96,70.0,380.04,9.94,True
9934.0,2.02,74.9,550.04,69.92,379.96,10.04,True
9833.0,1.94,75.07,549.9,69.92,380.0,10.09,True
9123.0,2.07,74.94,550.01,70.05,380.09,10.02,True
10898.0,1.96,75.0,549.95,70.0,380.09,10.08,True
9316.0,1.98,74.97,549.93,69.97,379.94,9.96,True
2769.0,1.56,74.93,549.9699999999999,69.94,379.97,9.93,False
10929.0,1.98,74.92,550.06,69.95,380.0,9.91,True
16061.0,2.26,74.99,549.9899999999999,70.13,380.07,10.030000000000001,False
9181.0,2.0,75.03,550.08,69.91,379.98,9.9,True
10387.0,1.98,75.08,549.91,69.98,380.07,9.98,True
5399.0,1.24,74.97,549.88,69.9,379.85,9.93,False
10844.0,1.95,74.9,550.07,69.95,379.9,9.95,True
10540.0,2.02,75.05,550.08,69.98,379.9,10.0,True
9629.0,2.07,75.09,550.07,70.04,379.91,9.93,True
9545.0,1.98,75.07,550.08,70.07,380.04,10.09,True
9469.0,1.9,75.02,550.08,70.04,380.07,10.07,True
9961.0,2.07,74.92,549.97,70.02,380.08,9.99,True
10530.0,2.09,74.98,549.96,70.0,380.01,10.07,True
9722.0,1.91,75.03,549.95,69.95,380.05,10.04,True
10598.0,2.06,75.02,550.07,70.01,380.05,10.04,True
13011.0,2.61,74.99,550.04,69.99000000000001,380.10999999999996,10.09,False
10723.0,2.01,75.09,549.92,69.94,379.98,9.93,True
9439.0,2.08,75.05,550.01,70.04,380.03,10.02,True
10925.0,1.93,74.9,550.08,70.0,380.09,9.96,True
5818.0,1.4,74.87,549.8299999999999,69.85000000000001,379.94,9.91,False
14473.0,2.27,75.06,550.0799999999999,70.02,380.05,10.100000000000001,False
9169.0,1.9,75.06,550.0,70.06,380.08,10.0,True
10511.0,1.92,75.01,550.06,69.92,379.94,9.99,True
9531.0,1.97,74.91,550.09,69.95,380.03,9.91,True
9035.0,1.99,74.94,550.05,70.03,379.9,10.02,True
10894.0,1.95,75.01,550.01,70.06,380.05,9.96,True
9464.0,2.08,74.93,550.06,70.05,380.08,10.07,True
10144.0,1.93,74.92,550.05,70.02,379.9,10.07,True
10474.0,2.05,74.92,549.93,69.92,379.91,10.01,True
9742.0,1.95,75.0,549.94,70.0,380.02,9.99,True
9095.0,2.09,75.02,550.07,70.03,379.9,9.99,True
10316.0,2.05,75.0,550.07,70.03,379.9,10.05,True
10042.0,1.95,75.0,549.95,70.07,379.96,9.92,True
10640.0,2.06,74.99,550.02,70.05,380.05,10.09,True
9508.0,1.93,74.91,549.94,70.01,379.99,10.05,True
10623.0,1.9,74.92,550.07,69.99,379.99,10.08,True
10973.0,1.94,75.05,550.02,70.07,380.02,10.09,True
10344.0,1.97,75.0,550.04,69.9,379.98,10.0,True
9748.0,2.03,75.09,549.98,69.9,380.04,9.98,True
9492.0,1.9,75.01,549.96,69.96,380.05,9.94,True
10131.0,2.02,74.94,550.0,69.95,379.98,10.05,True
10145.0,2.05,74.91,550.07,70.04,380.09,10.02,True
10844.0,2.92,75.13,550.01,70.05999999999999,380.15999999999997,9.99,False
10321.0,1.96,74.91,550.01,70.09,380.08,9.93,True
9399.0,2.01,75.06,550.02,70.03,379.97,9.96,True
9695.0,1.92,74.97,550.05,69.92,380.07,9.9,True
10654.0,1.98,74.9,549.96,70.06,379.9,9.94,True
9612.0,1.94,75.06,549.9,70.06,379.99,9.96,True
10224.0,2.08,75.07,550.0,69.97,380.0,9.94,True
9533.0,2.05,75.0,549.94,70.04,380.09,9.97,True
9710.0,2.09,75.06,550.09,70.02,379.97,9.95,True
9719.0,1.95,75.01,550.08,70.07,379.95,9.98,True
10304.0,2.07,74.92,549.97,70.06,379.95,9.9,True
10578.0,1.93,74.99,550.09,69.99,380.03,10.09,True
10891.0,1.9,75.07,550.05,69.95,380.05,9.98,True
10744.0,2.03,74.98,549.95,70.09,379.91,10.08,True
10498.0,2.08,75.02,550.06,70.07,379.99,10.0,True
10987.0,2.0,74.94,550.03,70.04,380.07,10.02,True
9459.0,2.09,74.9,550.08,70.09,380.06,9.98,True
9937.0,2.02,74.99,549.91,70.05,379.91,10.07,True
9487.0,1.92,74.98,549.95,70.03,379.93,10.02,True
10070.0,2.05,75.06,550.06,69.97,380.08,10.02,True
10131.0,1.98,74.96,550.09,69.93,380.08,9.91,True
10988.0,2.01,75.05,549.98,70.06,380.0,9.97,True
10827.0,1.9,75.03,550.03,70.04,380.01,10.09,True
9436.0,2.08,74.94,550.09,70.03,380.08,10.06,True
9051.0,2.09,75.08,549.95,69.99,380.04,10.04,True
10047.0,2.04,74.91,550.09,70.03,380.01,9.96,True
10325.0,1.93,75.06,550.02,69.9,380.02,9.98,True
10483.0,1.93,74.98,550.08,70.04,379.9,10.02,True
9640.0,2.0,74.95,549.99,70.0,380.04,9.96,True
10826.0,1.9,74.96,550.07,69.92,380.04,9.97,True
9432.0,1.98,75.09,549.95,69.91,380.07,10.06,True
10163.0,1.95,75.04,550.04,69.94,380.07,9.9,True
9269.0,1.93,74.95,550.06,69.91,379.98,9.91,True
9353.0,1.97,75.02,549.95,69.92,379.94,9.93,True
10852.0,2.08,75.03,550.0,69.93,380.01,9.9,True
10807.0,2.03,74.94,549.9,70.08,380.01,9.98,True
9294.0,2.04,74.99,550.06,70.05,379.91,10.03,True
9224.0,1.99,75.06,550.04,70.01,379.92,9.96,True
10070.0,1.99,75.07,550.01,70.07,380.02,10.08,True
9772.0,2.03,74.91,550.06,70.08,380.04,9.91,True
10612.0,2.08,74.91,549.93,70.09,379.96,10.09,True
10799.0,1.97,74.98,549.98,69.95,380.07,9.91,True
9728.0,1.98,75.09,550.05,69.97,379.99,9.98,True
10045.0,1.98,74.9,549.97,69.94,380.04,9.95,True
9097.0,2.08,74.97,550.03,70.02,380.01,9.97,True
10573.0,1.93,74.9,550.06,69.99,380.09,10.09,True
9518.0,2.07,74.92,549.95,69.98,379.93,10.01,True
9719.0,2.03,74.94,550.07,70.07,379.92,10.05,True
9905.0,1.91,74.93,549.92,69.91,380.09,9.94,True
10531.0,2.05,75.01,550.02,69.94,380.02,10.09,True
9756.0,2.0,74.95,550.06,70.07,380.0,9.95,True
10852.0,1.93,75.02,550.03,69.92,380.0,10.03,True
9291.0,1.95,75.01,549.93,70.08,379.91,10.05,True
10250.0,2.04,75.06,550.07,70.01,380.05,10.05,True
9925.0,2.05,75.05,550.02,69.9,379.99,9.94,True
10214.0,2.01,75.07,550.05,70.04,380.03,10.06,True
3745.0,1.16,74.86,549.9799999999999,69.85,380.02,9.969999999999999,False
9012.0,2.02,75.02,550.07,69.9,380.08,10.08,True
9467.0,1.9,75.04,549.91,70.02,380.07,10.09,True
10459.0,1.94,75.09,549.98,70.07,380.07,10.03,True
9852.0,2.02,74.9,550.09,70.02,379.92,9.96,True
9118.0,2.08,74.97,549.96,70.08,380.02,9.95,True
10420.0,2.05,75.03,549.93,69.93,380.04,9.92,True
9450.0,2.06,75.03,549.91,69.98,379.9,9.91,True
9035.0,2.08,75.02,549.9,70.09,380.03,9.94,True
10120.0,2.04,75.04,549.95,70.04,380.0,10.08,True
9573.0,1.91,74.96,549.92,70.02,380.04,10.07,True
9755.0,2.02,74.97,550.06,70.09,379.94,10.01,True
10293.0,1.95,75.02,549.9,69.94,379.92,9.9,True
10701.0,1.96,75.08,550.02,70.0,379.96,10.07,True
9277.0,1.95,74.94,550.02,69.98,380.05,9.97,True
9728.0,1.95,74.99,550.09,70.02,379.9,9.94,True
17751.0,2.77,75.02,550.13,70.0,380.09999999999997,10.13,False
18080.0,2.26,75.03,549.9499999999999,70.05,380.13,10.07,False
9941.0,1.92,75.01,550.09,70.03,379.94,10.04,True
9108.0,1.97,75.02,549.99,70.07,379.99,9.97,True
9015.0,1.92,75.01,549.96,69.94,379.93,10.06,True
10354.0,1.9,75.07,549.94,70.06,379.91,10.09,True
9735.0,1.96,75.03,550.05,69.94,380.01,9.92,True
10974.0,1.99,75.01,549.98,69.99,380.05,10.08,True
10855.0,2.05,75.08,549.95,70.02,379.99,9.96,True
9445.0,2.03,75.01,549.97,70.05,379.97,10.05,True
10454.0,1.92,74.94,550.05,70.09,380.03,9.92,True
9736.0,1.95,75.01,549.9,69.93,379.94,10.06,True
10122.0,2.0,74.93,550.0,70.07,379.94,9.93,True
10916.0,2.01,74.95,549.95,70.08,380.09,10.0,True
10980.0,2.07,74.9,549.97,69.93,380.0,9.9,True
9170.0,1.94,74.99,549.91,70.04,379.98,9.95,True
10810.0,2.01,75.08,550.0,70.07,380.09,10.09,True
1128.0,1.92,74.91,549.9799999999999,69.93,379.84000000000003,9.870000000000001,False
10934.0,2.04,75.09,549.96,70.04,379.99,10.08,True
9935.0,2.08,74.92,549.94,69.92,379.95,9.94,True
9772.0,1.9,75.01,550.09,70.0,379.9,10.03,True
9555.0,1.94,74.95,549.95,69.99,380.05,10.03,True
10027.0,1.96,75.0,550.07,69.95,379.95,9.91,True
10743.0,2.01,75.02,549.99,69.95,380.05,9.97,True
10754.0,1.94,74.97,550.08,69.98,380.02,10.0,True
10922.0,1.93,75.04,549.98,70.03,380.08,10.06,True
9577.0,2.09,74.91,550.07,69.93,380.06,9.97,True
9495.0,1.94,75.0,549.93,70.02,380.01,9.9,True
10081.0,2.0,74.9,550.05,69.93,380.01,9.99,True
362.0,1.69,74.97999999999999,549.99,69.95,379.94,10.02,False
10093.0,1.96,74.92,550.08,70.0,380.0,10.01,True
9582.0,2.09,75.03,549.99,69.97,379.98,9.91,True
10554.0,1.96,75.07,550.07,69.97,380.06,9.9,True
8195.0,1.66,74.88000000000001,549.91,69.91,379.9,9.89,False
9165.0,2.04,75.09,550.09,69.98,379.97,9.9,True
9603.0,2.07,75.09,549.98,69.94,379.92,10.02,True
10151.0,2.05,75.03,550.03,70.01,380.07,9.91,True
9330.0,2.02,75.01,550.01,70.02,379.94,10.02,True
9492.0,2.03,75.09,550.09,70.03,379.95,10.08,True
10392.0,2.01,75.06,549.94,70.01,380.03,9.91,True
10738.0,1.95,75.0,550.09,69.97,379.96,9.98,True
9092.0,2.02,75.06,549.92,69.94,379.99,9.95,True
10845.0,2.02,74.98,549.96,69.95,379.92,10.02,True
10423.0,1.96,74.97,550.09,69.95,380.02,10.07,True
17464.0,2.9699999999999998,75.06,550.03,70.07000000000001,379.99,10.0,False
9292.0,1.99,75.04,549.97,69.93,380.04,10.07,True
10295.0,1.9,75.03,549.92,70.0,379.95,9.9,True
2229.0,1.4099999999999997,74.93,549.9499999999999,69.96,380.0,9.93,False
9529.0,1.99,75.07,550.04,70.03,379.9,9.96,True
10051.0,1.9,74.98,549.97,69.97,380.06,9.91,True
10346.0,1.96,74.97,550.03,70.07,379.9,9.93,True
9451.0,2.06,75.07,550.06,70.09,379.93,9.98,True
10122.0,1.92,74.91,549.99,69.95,379.96,9.91,True
9649.0,1.97,75.06,550.09,69.93,380.04,10.04,True
10467.0,2.03,75.07,550.02,69.93,380.04,9.92,True
9932.0,2.05,75.07,550.08,69.98,379.94,10.04,True
10363.0,1.96,75.09,549.93,69.92,380.08,10.05,True
10757.0,2.07,75.02,549.96,69.9,379.93,10.05,True
9563.0,2.03,74.96,550.04,69.91,379.95,9.9,True
7369.0,1.4900000000000002,74.89,549.8900000000001,69.98,380.01,10.0,False
9111.0,1.93,74.93,550.0,69.92,379.92,9.98,True
9579.0,1.95,74.94,550.08,69.99,380.04,9.95,True
10716.0,2.04,75.04,550.05,70.0,379.99,9.91,True
9518.0,1.93,75.08,549.92,69.99,379.99,9.97,True
9784.0,2.05,75.09,549.95,69.91,380.01,9.93,True
9711.0,1.92,74.98,550.05,69.94,380.04,10.09,True
9191.0,2.05,74.95,550.05,69.91,379.91,10.09,True
9970.0,1.96,75.09,549.91,70.03,379.95,10.04,True
9220.0,1.97,75.07,549.94,70.02,379.93,9.99,True
9731.0,1.9,74.93,549.95,69.92,380.03,9.92,True
9859.0,1.95,75.02,549.91,70.08,379.97,10.05,True
9765.0,2.04,75.06,550.0,69.96,380.0,10.04,True
10697.0,1.91,75.01,550.01,70.04,380.0,9.96,True
10509.0,1.93,75.06,549.99,69.95,380.08,10.03,True
9285.0,1.92,75.07,550.06,69.93,379.99,9.92,True
10123.0,1.97,75.08,549.95,70.08,379.95,10.04,True
10096.0,2.04,75.09,550.09,70.01,379.94,9.99,True
10684.0,1.97,75.07,550.01,70.0,380.06,10.04,True
10751.0,2.09,75.03,549.92,69.97,379.91,9.99,True
9904.0,1.93,75.01,549.99,70.06,380.03,9.93,True
15470.0,2.44,75.15,550.06,70.13,380.05,10.040000000000001,False
10822.0,2.08,75.05,549.9,70.05,380.04,10.05,True
10434.0,2.01,75.07,550.09,69.95,379.93,10.08,True
9262.0,2.08,75.09,549.93,70.0,380.06,10.08,True
9121.0,2.05,74.96,549.96,69.95,379.9,10.08,True
9400.0,2.07,74.97,550.03,70.04,380.05,9.93,True
9180.0,2.07,75.06,549.98,70.01,379.96,10.08,True
9433.0,2.04,75.01,549.91,69.99,379.97,10.01,True
9529.0,1.92,74.98,550.01,70.04,380.06,9.98,True
10827.0,2.02,74.93,550.03,70.06,380.07,9.91,True
9312.0,2.02,75.01,549.99,69.93,380.08,9.94,True
-206.0,1.0699999999999998,74.84,549.9499999999999,69.81,379.96,9.85,False
9340.0,2.06,74.95,549.94,69.97,379.95,10.09,True
10988.0,1.97,75.01,549.92,69.99,379.99,9.99,True
10009.0,1.99,74.95,549.94,69.92,379.95,10.0,True
9510.0,2.08,74.99,550.06,69.97,379.96,10.03,True
10829.0,1.96,75.09,550.06,70.03,380.0,10.05,True
9477.0,2.09,75.09,549.93,69.99,379.93,9.98,True
9385.0,2.04,75.01,550.01,69.93,380.02,10.04,True
10839.0,1.97,74.95,550.09,69.91,380.05,9.96,True
9212.0,2.0,75.06,549.95,69.99,379.95,9.99,True
10953.0,1.91,75.08,550.03,70.06,380.07,10.04,True
9018.0,1.96,75.08,549.95,70.04,380.03,9.91,True
9468.0,1.95,75.01,550.05,69.96,379.92,9.96,True
10128.0,1.95,74.95,549.91,69.97,379.94,9.95,True
9734.0,1.97,74.92,550.04,69.96,379.99,9.95,True
10885.0,1.96,74.99,549.99,69.94,379.92,10.06,True
9221.0,1.99,74.92,549.9,69.97,379.91,10.06,True
10214.0,1.91,74.9,549.95,69.98,379.99,9.97,True
10030.0,1.91,75.08,550.08,70.03,380.07,9.93,True
9142.0,1.92,75.04,549.96,69.97,380.04,9.94,True
10711.0,2.07,74.98,549.93,69.95,380.09,9.93,True
14600.0,2.07,75.1,550.0,70.1,380.0,10.01,False
9045.0,2.05,75.04,549.93,69.95,379.93,9.95,True
9177.0,1.93,75.08,550.05,69.96,380.06,10.06,True
9072.0,1.91,75.02,549.97,70.09,379.91,10.03,True
10247.0,2.07,75.05,550.0,70.03,380.09,9.91,True
10105.0,1.94,75.02,549.97,70.0,380.06,10.0,True
10953.0,2.06,75.06,550.07,70.09,379.96,10.05,True
9920.0,1.9,74.94,549.91,69.9,380.05,9.97,True
6474.0,1.77,74.97999999999999,549.85,70.02000000000001,379.99,9.81,False
9357.0,1.94,74.93,549.93,70.02,379.99,10.08,True
10808.0,1.94,74.94,549.9,69.93,379.99,10.01,True
10999.0,2.5,75.02,550.0799999999999,70.02,380.01,10.100000000000001,False
10692.0,2.07,75.03,550.09,69.98,379.9,10.04,True
10533.0,2.04,74.96,549.95,70.03,379.92,10.02,True
10753.0,2.04,75.08,550.04,70.05,379.96,9.96,True
10473.0,1.9,75.07,550.01,69.9,380.05,10.06,True
9598.0,1.96,75.0,549.94,70.08,379.92,10.02,True
9478.0,1.98,75.08,550.07,69.95,379.93,9.97,True
10933.0,2.0,75.06,549.95,69.99,379.94,9.99,True
9460.0,2.08,75.06,550.01,69.98,380.0,9.92,True
10047.0,1.91,74.98,549.99,69.9,380.02,9.96,True
10440.0,1.91,74.93,550.04,70.0,379.91,9.96,True
9270.0,2.09,74.9,549.96,70.04,380.03,9.93,True
9732.0,2.08,75.03,549.92,70.01,379.98,10.08,True
16757.0,2.83,75.1,550.06,70.0,380.14,9.98,False
10482.0,1.97,74.98,549.98,70.09,379.91,9.96,True
9389.0,2.09,74.96,549.93,70.07,380.08,10.09,True
10318.0,2.09,75.03,549.92,70.06,380.06,10.08,True
10357.0,1.97,74.99,550.02,69.95,380.07,9.9,True
